"POLITICAL_UNIT","NAME","WGMS_ID","YEAR","LOWER_BOUND","UPPER_BOUND","AREA","WINTER_BALANCE","WINTER_BALANCE_UNC","SUMMER_BALANCE","SUMMER_BALANCE_UNC","ANNUAL_BALANCE","ANNUAL_BALANCE_UNC","REMARKS"
"KG","ABRAMOV",732,2015,4000,4100,2.6589000,1753,500.0000,-2458,,-705,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2015,4100,4200,4.4553000,2087,500.0000,-1865,,222,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2015,4200,4300,5.3244000,2308,500.0000,-1561,,747,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2015,4300,4400,4.4424000,2344,500.0000,-1298,,1046,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2015,4400,4500,2.3498000,2239,500.0000,-1030,,1209,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2015,4500,4600,0.9987000,1755,500.0000,-787,,968,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2015,4600,4700,0.2486000,1458,500.0000,-496,,962,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2015,4700,4800,0.1254000,1281,500.0000,-352,,929,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2015,4800,4900,0.0908000,1163,500.0000,-246,,917,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2015,9999,9999,23.9304000,1991,500.0000,-1821,,170,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,3600,3700,0.1081000,354,500.0000,-3589,,-3235,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,3700,3800,0.4929000,385,500.0000,-3563,,-3178,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,3800,3900,0.9814000,591,500.0000,-3253,,-2662,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,3900,4000,1.6537000,1031,500.0000,-2772,,-1741,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,4000,4100,2.6589000,1492,500.0000,-2378,,-886,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,4100,4200,4.4553000,1838,500.0000,-2046,,-208,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,4200,4300,5.3244000,2074,500.0000,-1855,,219,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,4300,4400,4.4424000,2124,500.0000,-1744,,380,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,4400,4500,2.3498000,2042,500.0000,-1604,,438,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,4500,4600,0.9987000,1597,500.0000,-1424,,173,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,4600,4700,0.2486000,1338,500.0000,-1135,,203,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,4700,4800,0.1254000,1182,500.0000,-1042,,140,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,4800,4900,0.0908000,1080,500.0000,-983,,97,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2016,9999,9999,23.9304000,1760,500.0000,-2034,,-274,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,3600,3700,0.1081000,334,500.0000,-5151,,-4817,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,3700,3800,0.4929000,388,500.0000,-4858,,-4470,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,3800,3900,0.9814000,586,500.0000,-4183,,-3597,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,3900,4000,1.6537000,968,500.0000,-3451,,-2483,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,4000,4100,2.6589000,1371,500.0000,-2839,,-1468,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,4100,4200,4.4553000,1668,500.0000,-2060,,-392,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,4200,4300,5.3244000,1866,500.0000,-1569,,297,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,4300,4400,4.4424000,1900,500.0000,-1269,,631,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,4400,4500,2.3498000,1812,500.0000,-961,,851,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,4500,4600,0.9987000,1423,500.0000,-676,,747,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,4600,4700,0.2486000,1199,500.0000,-376,,823,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,4700,4800,0.1254000,1076,500.0000,-232,,844,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,4800,4900,0.0908000,947,500.0000,-142,,805,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2017,9999,9999,23.9304000,1590,500.0000,-1944,,-354,300.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,3600,3700,0.1081000,-111,500.0000,-4780,,-4891,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,3700,3800,0.4929000,25,500.0000,-4654,,-4629,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,3800,3900,0.9814000,363,500.0000,-4138,,-3775,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,3900,4000,1.6537000,951,500.0000,-3394,,-2443,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,4000,4100,2.6589000,1568,500.0000,-2781,,-1213,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,4100,4200,4.4553000,2044,500.0000,-2021,,23,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,4200,4300,5.3244000,2387,500.0000,-1625,,762,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,4300,4400,4.4424000,2568,500.0000,-1366,,1202,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,4400,4500,2.3498000,2603,500.0000,-1095,,1508,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,4500,4600,0.9987000,2174,500.0000,-816,,1358,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,4600,4700,0.2486000,1953,500.0000,-476,,1477,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,4700,4800,0.1254000,1806,500.0000,-300,,1506,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,4800,4900,0.0908000,1607,500.0000,-162,,1445,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","ABRAMOV",732,2018,9999,9999,23.9304000,2025,500.0000,-1969,,56,250.0000,"fixed period (1.10 - 31.9). Bs calculated from reported Ba and Bw."
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1971,9999,9999,1.6000000,123,,-584,,-461,,
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1984,3840,3900,0.0610000,290,,-2401,,-2111,,"Data from Dyurgerov M. (2002). "
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1984,3900,4000,0.2200000,315,,-2255,,-1940,,"Data from Dyurgerov M. (2002). "
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1984,4000,4100,0.3300000,346,,-2024,,-1678,,"Data from Dyurgerov M. (2002). "
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1984,4100,4200,0.3500000,379,,-1629,,-1251,,"Data from Dyurgerov M. (2002). "
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1984,4200,4300,0.2100000,421,,-1044,,-623,,"Data from Dyurgerov M. (2002). "
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1984,4300,4500,0.0700000,365,,-300,,65,,"Data from Dyurgerov M. (2002). "
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1984,9999,9999,1.2410000,361,,-1709,,-1348,,"Data from Dyurgerov M. (2002). "
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1989,3845,3900,0.0380000,184,,-632,,-448,,
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1989,3900,4000,0.0760000,289,,-1132,,-843,,
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1989,4000,4100,0.2030000,448,,-1488,,-1040,,
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1989,4100,4200,0.3390000,676,,-2077,,-1401,,
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1989,4200,4300,0.3090000,608,,-1020,,-340,,
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1989,4300,4496,0.2830000,1106,,-226,,880,,
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1989,9999,9999,1.2480000,699,,-1198,,-499,,"Data from Dyurgerov M. (2002). "
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1990,9999,9999,,,,,,-676,,
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,1991,9999,9999,1.2500000,,,,,-527,,
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2011,3900,4000,0.0460000,-205,,-1417,,-1622,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2011,4000,4100,0.1748000,-90,,-1151,,-1241,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2011,4100,4200,0.3036000,39,,-729,,-690,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2011,4200,4300,0.3284000,240,,-315,,-75,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2011,4300,4400,0.2024000,427,,24,,451,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2011,4400,4500,0.0740000,248,,-32,,216,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2011,9999,9999,1.1292000,151,,-521,,-371,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2012,3900,4000,0.0460000,-17,,-1751,,-1768,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2012,4000,4100,0.1748000,35,,-1433,,-1398,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2012,4100,4200,0.3036000,105,,-977,,-872,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2012,4200,4300,0.3284000,271,,-420,,-149,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2012,4300,4400,0.2024000,434,,13,,447,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2012,4400,4500,0.0740000,248,,-15,,233,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2012,9999,9999,1.1292000,206,,-676,,-470,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2013,3900,4000,0.0408000,0,,-1494,,-1494,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2013,4000,4100,0.1708000,29,,-1190,,-1161,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2013,4100,4200,0.3036000,72,,-776,,-704,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2013,4200,4300,0.3284000,185,,-285,,-100,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2013,4300,4400,0.2024000,295,,125,,420,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2013,4400,4500,0.0740000,169,,19,,188,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2013,9999,9999,1.1200000,143,,-506,,-363,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2014,3900,4000,0.0404000,-140,,-1430,,-1570,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2014,4000,4100,0.1660000,-82,,-1149,,-1231,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2014,4100,4200,0.2972000,-5,,-789,,-794,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2014,4200,4300,0.3264000,107,,-327,,-220,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2014,4300,4400,0.2012000,210,,87,,297,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2014,4400,4500,0.0764000,112,,-8,,104,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2014,9999,9999,1.1076000,59,,-517,,-459,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2015,3900,4000,0.0416000,-89,,-1834,,-1923,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2015,4000,4100,0.1680000,-7,,-1612,,-1619,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2015,4100,4200,0.2968000,92,,-1297,,-1205,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2015,4200,4300,0.3256000,286,,-866,,-580,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2015,4300,4400,0.2004000,471,,-453,,18,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2015,4400,4500,0.0752000,269,,-471,,-202,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2015,9999,9999,1.1076000,208,,-1029,,-822,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2016,3900,4000,0.0416000,-35,,-1904,,-1939,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2016,4000,4100,0.1680000,24,,-1520,,-1496,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2016,4100,4200,0.2968000,102,,-981,,-879,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2016,4200,4300,0.3256000,285,,-346,,-61,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2016,4300,4400,0.2004000,458,,138,,596,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2016,4400,4500,0.0752000,261,,40,,301,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2016,9999,9999,1.1076000,214,,-639,,-425,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2017,3900,4000,0.0416000,-119,,-2186,,-2305,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2017,4000,4100,0.1680000,-37,,-1836,,-1873,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2017,4100,4200,0.2968000,61,,-1359,,-1298,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2017,4200,4300,0.3256000,239,,-809,,-570,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2017,4300,4400,0.2004000,404,,-312,,92,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2017,4400,4500,0.0752000,232,,-277,,-45,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2017,9999,9999,1.1076000,165,,-1038,,-872,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2018,4000,4100,0.0192000,242,,-2295,,-2053,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2018,4100,4200,0.1672000,282,,-1895,,-1613,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2018,4200,4300,0.2992000,331,,-1311,,-980,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2018,4300,4400,0.3272000,363,,-811,,-448,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2018,4400,4500,0.2016000,380,,-408,,-28,,"fixed period (1.10 - 31.9)"
"KG","BATYSH SOOK/SYEK ZAPADNIY",781,2018,9999,9999,1.0144000,341,,-1085,,-743,,"fixed period (1.10 - 31.9)"
"KG","BORDU",829,2016,3800,4000,0.2870000,240,10.00000,-2100,10.00000,-1860,10.00000,
"KG","BORDU",829,2016,4000,4100,0.8190000,290,10.00000,-1230,10.00000,-940,10.00000,
"KG","BORDU",829,2016,4100,4200,1.0950000,470,10.00000,-950,10.00000,-480,10.00000,
"KG","BORDU",829,2016,4200,4300,1.0010000,450,10.00000,-810,10.00000,-360,10.00000,
"KG","BORDU",829,2016,4300,4400,0.9330000,500,10.00000,-840,10.00000,-340,10.00000,
"KG","BORDU",829,2016,4400,4500,0.4740000,860,10.00000,-490,10.00000,370,10.00000,
"KG","BORDU",829,2016,4500,4800,0.3479999,890,10.00000,-480,10.00000,410,10.00000,
"KG","BORDU",829,2016,9999,9999,4.9569997,490,10.00000,-940,10.00000,-450,10.00000,
"KG","BORDU",829,2017,3800,4000,0.2940000,80,10.00000,-2930,10.00000,-2850,10.00000,
"KG","BORDU",829,2017,4000,4100,0.8040000,140,10.00000,-2110,10.00000,-1970,10.00000,
"KG","BORDU",829,2017,4100,4200,1.0840000,180,10.00000,-1870,10.00000,-1690,10.00000,
"KG","BORDU",829,2017,4200,4300,0.9960000,280,10.00000,-1490,10.00000,-1210,10.00000,
"KG","BORDU",829,2017,4300,4400,0.9340000,240,10.00000,-1290,10.00000,-1050,10.00000,
"KG","BORDU",829,2017,4400,4500,0.4620000,400,10.00000,-610,10.00000,-210,10.00000,
"KG","BORDU",829,2017,4500,4800,0.3400000,450,10.00000,-550,10.00000,-100,10.00000,
"KG","BORDU",829,2017,9999,9999,4.9140000,240,10.00000,-1580,10.00000,-1480,10.00000,
"KG","BORDU",829,2018,3880,4000,0.2940000,100,10.00000,-2520,10.00000,-2420,10.00000,
"KG","BORDU",829,2018,4000,4100,0.8040000,200,10.00000,-1530,10.00000,-1330,10.00000,
"KG","BORDU",829,2018,4100,4200,1.0840000,260,10.00000,-1320,10.00000,-1100,10.00000,
"KG","BORDU",829,2018,4200,4300,0.9960000,320,10.00000,-990,10.00000,-670,10.00000,
"KG","BORDU",829,2018,4300,4400,0.9340000,320,10.00000,-1030,10.00000,-710,10.00000,
"KG","BORDU",829,2018,4400,4500,0.4620000,550,10.00000,-520,10.00000,30,10.00000,
"KG","BORDU",829,2018,4500,4730,0.3400000,610,10.00000,-510,10.00000,100,10.00000,
"KG","BORDU",829,2018,9999,9999,4.9140000,320,10.00000,-1190,10.00000,-870,10.00000,
"KG","BORDU",829,2019,9999,9999,,,,,,-960,,
"KG","DAVIDOV",804,1984,3780,3800,0.0300000,22,,-2830,,-2808,,
"KG","DAVIDOV",804,1984,3800,3850,0.2000000,70,,-2701,,-2631,,
"KG","DAVIDOV",804,1984,3850,3900,0.3200000,120,,-2488,,-2368,,
"KG","DAVIDOV",804,1984,3900,3950,0.3300000,292,,-2427,,-2135,,
"KG","DAVIDOV",804,1984,3950,4000,0.4700000,318,,-2297,,-1979,,
"KG","DAVIDOV",804,1984,4000,4050,0.8300000,330,,-2245,,-1915,,
"KG","DAVIDOV",804,1984,4050,4100,0.7400000,400,,-2088,,-1688,,
"KG","DAVIDOV",804,1984,4100,4150,0.5700000,408,,-1923,,-1515,,
"KG","DAVIDOV",804,1984,4150,4200,0.6600000,427,,-1836,,-1409,,
"KG","DAVIDOV",804,1984,4200,4250,0.8100000,486,,-1697,,-1221,,
"KG","DAVIDOV",804,1984,4250,4300,0.8600000,635,,-1531,,-896,,
"KG","DAVIDOV",804,1984,4300,4350,1.1500000,780,,-1279,,-499,,
"KG","DAVIDOV",804,1984,4350,4400,1.1000000,800,,-1263,,-463,,
"KG","DAVIDOV",804,1984,4400,4450,0.9400000,805,,-1132,,-327,,
"KG","DAVIDOV",804,1984,4450,4500,0.6300000,756,,-1000,,-245,,
"KG","DAVIDOV",804,1984,4500,4550,0.4500000,742,,-871,,-129,,
"KG","DAVIDOV",804,1984,4550,4600,0.4300000,686,,-740,,-54,,
"KG","DAVIDOV",804,1984,4600,4650,0.2700000,650,,-609,,41,,
"KG","DAVIDOV",804,1984,4650,4700,0.2200000,630,,-479,,151,,
"KG","DAVIDOV",804,1984,4700,4750,0.1500000,605,,-348,,257,,
"KG","DAVIDOV",804,1984,4750,4800,0.1000000,584,,-218,,366,,
"KG","DAVIDOV",804,1984,4800,4850,0.0900000,357,,-87,,270,,
"KG","DAVIDOV",804,1984,4850,4900,0.0500000,332,,0,,332,,
"KG","DAVIDOV",804,1984,4900,4950,0.0300000,300,,0,,300,,
"KG","DAVIDOV",804,1984,9999,9999,11.4300000,567,,-1516,,-949,,"Mass balance vs altitude recalculated and corrected according to Dyurgerov, M. (2002)."
"KG","DAVIDOV",804,1985,3780,3800,0.0300000,25,,-1364,,-1339,,
"KG","DAVIDOV",804,1985,3800,3850,0.2000000,68,,-1122,,-1054,,
"KG","DAVIDOV",804,1985,3850,3900,0.3200000,94,,-1105,,-1011,,
"KG","DAVIDOV",804,1985,3900,3950,0.3300000,212,,-1061,,-849,,
"KG","DAVIDOV",804,1985,3950,4000,0.4700000,284,,-974,,-690,,
"KG","DAVIDOV",804,1985,4000,4050,0.8300000,338,,-957,,-619,,
"KG","DAVIDOV",804,1985,4050,4100,0.7400000,374,,-800,,-426,,
"KG","DAVIDOV",804,1985,4100,4150,0.5700000,381,,-426,,-45,,
"KG","DAVIDOV",804,1985,4150,4200,0.6600000,381,,-370,,-11,,
"KG","DAVIDOV",804,1985,4200,4250,0.8100000,435,,-314,,121,,
"KG","DAVIDOV",804,1985,4250,4300,0.8600000,594,,-220,,370,,
"KG","DAVIDOV",804,1985,4300,4350,1.1500000,525,,-106,,419,,
"KG","DAVIDOV",804,1985,4350,4400,1.1000000,536,,0,,536,,
"KG","DAVIDOV",804,1985,4400,4450,0.9400000,582,,0,,582,,
"KG","DAVIDOV",804,1985,4450,4500,0.6300000,554,,0,,554,,
"KG","DAVIDOV",804,1985,4500,4550,0.4500000,483,,0,,483,,
